Direction,sender,To,Time (UTC),Time (local),Message,Profile,Origin path,Is deleted,Label,line_number,suspicion_score,is_suspicious
Outgoing,Matthew Brown,Megan Lopez,01/11/2025 20:34,01/12/2025 04:34,on the way,,,False,normal,1746,0.3127079260305171,False
Incoming,Jessica Lewis,Dennis Young,01/16/2025 16:23,01/17/2025 00:23,jom makan,,,False,normal,1747,0.3127079260305171,False
Outgoing,Fernando Mitchell,Miss Erica Davis,01/22/2025 18:02,01/23/2025 02:02,meeting at 3pm,,,False,normal,1748,0.3127079260305171,False
Incoming,Jamie Simmons,Tina Cooley,01/15/2025 23:19,01/16/2025 07:19,see you at mall,,,False,normal,1749,0.3127079260305171,False
Outgoing,Dominic Lutz,Christopher Lopez,01/01/2025 22:15,01/02/2025 06:15,stuff,,,False,drug,1750,0.4681264086466392,True
Outgoing,Kelly Brady,Joshua Cross,01/12/2025 21:42,01/13/2025 05:42,good night,,,False,normal,1751,0.3127079260305171,False
Incoming,Tina Taylor,Kimberly Brock,01/07/2025 23:50,01/08/2025 07:50,port biasa,,,False,drug,1752,0.3127079260305171,False
Incoming,Deborah Davidson,Catherine Nelson,01/17/2025 03:13,01/17/2025 11:13,catch up later,,,False,normal,1753,0.3127079260305171,False
Outgoing,Jessica Dennis,Adam George,01/17/2025 22:33,01/18/2025 06:33,shopping,,,False,normal,1754,0.3127079260305171,False
Incoming,Jonathan Garcia,Diane Kelly,01/05/2025 13:03,01/05/2025 21:03,ubat kuat,,,False,drug,1755,0.3127079260305171,False
Outgoing,Amanda Franco,Erik Kidd,01/13/2025 10:54,01/13/2025 18:54,ok see you tomorrow,,,False,normal,1756,0.3127079260305171,False
Outgoing,Kathy Ortiz,Jared Zimmerman,01/21/2025 11:42,01/21/2025 19:42,shopping,,,False,normal,1757,0.3127079260305171,False
Incoming,Kevin Fitzpatrick,Jessica Parks,01/16/2025 03:24,01/16/2025 11:24,shopping,,,False,normal,1758,0.3127079260305171,False
Incoming,Anne Williams,Donald Fuller DDS,01/20/2025 04:07,01/20/2025 12:07,ok see you tomorrow,,,False,normal,1759,0.3127079260305171,False
Outgoing,Christina Chavez,Jill Golden,01/19/2025 14:15,01/19/2025 22:15,ok see you tomorrow,,,False,normal,1760,0.3127079260305171,False
Outgoing,Lori Fleming,Janet Patrick,01/03/2025 06:27,01/03/2025 14:27,one g,,,False,drug,1761,0.3127079260305171,False
Outgoing,Jill Soto,Sean Ellis,01/16/2025 17:11,01/17/2025 01:11,lunch break,,,False,normal,1762,0.3127079260305171,False
Incoming,Sarah Parker,Joy Mccann,01/19/2025 04:44,01/19/2025 12:44,lunch break,,,False,normal,1763,0.3127079260305171,False
Incoming,Veronica Keller,Amanda Johnson,01/18/2025 01:32,01/18/2025 09:32,working late,,,False,normal,1764,0.3127079260305171,False
Outgoing,Anthony Michael,Christopher Lopez,01/04/2025 12:00,01/04/2025 20:00,ç½ç²,,,False,drug,1765,0.3127079260305171,False
Incoming,Stacy Jackson,Larry Garcia,01/01/2025 08:26,01/01/2025 16:26,ç«,,,False,drug,1766,0.3127079260305171,False
Incoming,Garrett Perry,Margaret Hurst,01/16/2025 19:56,01/17/2025 03:56,working late,,,False,normal,1767,0.3127079260305171,False
Incoming,Sharon Reyes,William Bennett,01/17/2025 10:14,01/17/2025 18:14,drive safe,,,False,normal,1768,0.3127079260305171,False
Outgoing,Kimberly Phillips,Olivia Fisher,01/02/2025 15:20,01/02/2025 23:20,smoke,,,False,drug,1769,0.3127079260305171,False
Incoming,Wesley Harris,Thomas Martin,01/16/2025 05:49,01/16/2025 13:49,drive safe,,,False,normal,1770,0.3127079260305171,False
Incoming,Rebecca Taylor,Evelyn Mcintyre,01/14/2025 18:52,01/15/2025 02:52,catch up later,,,False,normal,1771,0.3127079260305171,False
Outgoing,Danielle Collins,Willie Pham,01/12/2025 11:40,01/12/2025 19:40,jom makan,,,False,normal,1772,0.3127079260305171,False
Outgoing,Damon Kelly,Seth Day,01/21/2025 09:04,01/21/2025 17:04,catch up later,,,False,normal,1773,0.3127079260305171,False
Outgoing,Denise White,Colin Thomas,01/13/2025 11:00,01/13/2025 19:00,apa khabar?,,,False,normal,1774,0.3127079260305171,False
Incoming,Cory Cook,Alexander Thomas,01/02/2025 15:43,01/02/2025 23:43,ice,,,False,drug,1775,0.4681264086466392,True
Outgoing,Eric Lynn,Diana Mendoza,01/11/2025 06:47,01/11/2025 14:47,later go movie,,,False,normal,1776,0.3127079260305171,False
Incoming,Samantha Avila,Michele Rowland,01/06/2025 09:23,01/06/2025 17:23,ç«,,,False,drug,1777,0.3127079260305171,False
Incoming,Philip Butler,David Taylor,01/08/2025 23:05,01/09/2025 07:05,barang ori,,,False,drug,1778,0.4991575369830738,True
Outgoing,Michael Butler,Ryan Key,01/18/2025 05:26,01/18/2025 13:26,good night,,,False,normal,1779,0.3127079260305171,False
Incoming,Manuel Kennedy,Paul Berry,01/15/2025 12:54,01/15/2025 20:54,later go movie,,,False,normal,1780,0.3127079260305171,False
Incoming,Sean Meadows,Charles Huffman,01/03/2025 05:25,01/03/2025 13:25,budak hantar,,,False,drug,1781,0.3127079260305171,False
Outgoing,Oscar Prince,Joseph Burton,01/16/2025 20:55,01/17/2025 04:55,game tonight,,,False,normal,1782,0.3127079260305171,False
Outgoing,Michelle Thomas,Jeremy Morales,01/12/2025 07:09,01/12/2025 15:09,apa khabar?,,,False,normal,1783,0.3127079260305171,False
Outgoing,Shawn Sanford,Carolyn Clark,01/05/2025 12:53,01/05/2025 20:53,pil kuda,,,False,drug,1784,0.3127079260305171,False
Outgoing,Andrea Quinn,Anthony Banks,01/03/2025 08:59,01/03/2025 16:59,syabu,,,False,drug,1785,0.4991575369830738,True
Incoming,Karen Rhodes,Heather Odonnell,01/13/2025 13:35,01/13/2025 21:35,on the way,,,False,normal,1786,0.3127079260305171,False
Incoming,Ann Williams,Elizabeth Anderson,01/18/2025 10:37,01/18/2025 18:37,working late,,,False,normal,1787,0.3127079260305171,False
Outgoing,Melissa Larson,Joseph Kelly,01/21/2025 19:15,01/22/2025 03:15,football match best,,,False,normal,1788,0.3127079260305171,False
Incoming,Traci Gordon,David Miller,01/07/2025 23:07,01/08/2025 07:07,pil kuda,,,False,drug,1789,0.3127079260305171,False
Incoming,Matthew Grant,Linda Cook,01/02/2025 05:57,01/02/2025 13:57,smoke,,,False,drug,1790,0.3127079260305171,False
Incoming,Frederick Ramirez,Ethan Brown,01/16/2025 06:17,01/16/2025 14:17,drive safe,,,False,normal,1791,0.3127079260305171,False
Incoming,Robert Cameron,Bryan Mills,01/11/2025 17:38,01/12/2025 01:38,see you at mall,,,False,normal,1792,0.3127079260305171,False
Incoming,Dale Williams,Scott Hall MD,01/04/2025 04:31,01/04/2025 12:31,ç«,,,False,drug,1793,0.3127079260305171,False
Incoming,Robert Walters,Justin Andrews,01/16/2025 01:38,01/16/2025 09:38,catch up later,,,False,normal,1794,0.3127079260305171,False
Outgoing,Margaret Petty,Heather May,01/07/2025 08:59,01/07/2025 16:59,line clear,,,False,drug,1795,0.3127079260305171,False
Outgoing,Micheal Collier,Aaron Anderson,01/05/2025 10:28,01/05/2025 18:28,paket,,,False,drug,1796,0.3127079260305171,False
Incoming,Tami Lane,Mr. Ian Kennedy,01/12/2025 10:22,01/12/2025 18:22,assignment siap?,,,False,normal,1797,0.3127079260305171,False
Incoming,Noah Baker,Ann Graves,01/08/2025 11:47,01/08/2025 19:47,smoke,,,False,drug,1798,0.3127079260305171,False
Outgoing,Steven Arnold,David Padilla,01/01/2025 17:03,01/02/2025 01:03,è´§ ada,,,False,drug,1799,0.3127079260305171,False
Outgoing,John Miller,Stacy Bell,01/11/2025 07:14,01/11/2025 15:14,drive safe,,,False,normal,1800,0.3127079260305171,False
Incoming,Joseph Ballard,Dean Hawkins,01/21/2025 23:19,01/22/2025 07:19,how are you?,,,False,normal,1801,0.3127079260305171,False
Outgoing,Kim Russell,Jessica Walters,01/14/2025 12:31,01/14/2025 20:31,working late,,,False,normal,1802,0.3127079260305171,False
Outgoing,Eric Wiley,Kendra Holmes,01/09/2025 17:55,01/10/2025 01:55,half g,,,False,drug,1803,0.3127079260305171,False
Outgoing,Paige Hopkins,Michael Young,01/05/2025 06:14,01/05/2025 14:14,rehab tak?,,,False,drug,1804,0.3127079260305171,False
Outgoing,Joshua King,Devin Nguyen,01/18/2025 04:18,01/18/2025 12:18,good night,,,False,normal,1805,0.3127079260305171,False
Incoming,Kevin Estes,David Hart,01/12/2025 19:36,01/13/2025 03:36,on the way,,,False,normal,1806,0.3127079260305171,False
Outgoing,Lance Estes,Stephen Mckinney,01/06/2025 18:43,01/07/2025 02:43,ambil barang,,,False,drug,1807,0.4991575369830738,True
Incoming,Elizabeth Lewis,Michael Webb,01/22/2025 10:05,01/22/2025 18:05,apa khabar?,,,False,normal,1808,0.3127079260305171,False
Outgoing,Lynn Lopez,Michael Bradley,01/10/2025 11:22,01/10/2025 19:22,exam coming soon,,,False,normal,1809,0.3127079260305171,False
Incoming,Hannah Johnson,Richard Perkins,01/14/2025 06:11,01/14/2025 14:11,see you at mall,,,False,normal,1810,0.3127079260305171,False
Outgoing,Paul Blevins,Mrs. Shannon Harrington,01/14/2025 01:46,01/14/2025 09:46,apa khabar?,,,False,normal,1811,0.3127079260305171,False
Outgoing,Daniel Schmidt,Andrea Clark,01/11/2025 00:15,01/11/2025 08:15,exam coming soon,,,False,normal,1812,0.3127079260305171,False
Incoming,Thomas Joseph,Ariel Miles,01/10/2025 15:00,01/10/2025 23:00,on the way,,,False,normal,1813,0.3127079260305171,False
Outgoing,Andre Bradley,Johnny Jones,01/05/2025 07:37,01/05/2025 15:37,syabu,,,False,drug,1814,0.4991575369830738,True
Outgoing,Mary Keller,Joseph Oliver,01/20/2025 02:21,01/20/2025 10:21,how are you?,,,False,normal,1815,0.3127079260305171,False
Incoming,Marc Bates,Mark Gomez,01/10/2025 19:19,01/11/2025 03:19,apa khabar?,,,False,normal,1816,0.3127079260305171,False
Incoming,Claire Lewis,Jodi Wyatt,01/19/2025 12:49,01/19/2025 20:49,holiday plan,,,False,normal,1817,0.3127079260305171,False
Incoming,Kristin Cain,Patricia Bell,01/15/2025 20:44,01/16/2025 04:44,assignment siap?,,,False,normal,1818,0.3127079260305171,False
Outgoing,Dawn Shelton,Casey Garner,01/19/2025 06:42,01/19/2025 14:42,apa khabar?,,,False,normal,1819,0.3127079260305171,False
Outgoing,Jacob Reed,Leah Abbott,01/14/2025 20:39,01/15/2025 04:39,drive safe,,,False,normal,1820,0.3127079260305171,False
Outgoing,Jill Lee,Rachael Lopez,01/21/2025 09:53,01/21/2025 17:53,assignment siap?,,,False,normal,1821,0.3127079260305171,False
Outgoing,Johnny Rogers,Angela Carlson,01/14/2025 22:08,01/15/2025 06:08,drive safe,,,False,normal,1822,0.3127079260305171,False
Outgoing,Michael Morgan,Paul Jackson,01/11/2025 20:06,01/12/2025 04:06,holiday plan,,,False,normal,1823,0.3127079260305171,False
Incoming,Candice Jones,Nicholas Walton,01/08/2025 20:16,01/09/2025 04:16,half g,,,False,drug,1824,0.3127079260305171,False
Outgoing,Alicia Shaffer,Andrea Yu,01/20/2025 15:26,01/20/2025 23:26,jom makan,,,False,normal,1825,0.3127079260305171,False
Incoming,Michael Flores,Martin Gonzalez,01/05/2025 20:43,01/06/2025 04:43,pil kuda,,,False,drug,1826,0.3127079260305171,False
Incoming,Brian Andrews,Christopher Jones,01/10/2025 01:00,01/10/2025 09:00,gram,,,False,drug,1827,0.3127079260305171,False
Incoming,James Morrow MD,William Estes,01/17/2025 15:12,01/17/2025 23:12,catch up later,,,False,normal,1828,0.3127079260305171,False
Outgoing,Jody Wiggins,Micheal Martinez,01/03/2025 10:27,01/03/2025 18:27,rehab tak?,,,False,drug,1829,0.3127079260305171,False
Outgoing,Jerry Mcconnell,Nathaniel Steele,01/13/2025 19:09,01/14/2025 03:09,game tonight,,,False,normal,1830,0.3127079260305171,False
Outgoing,Jackie Robinson,Jesse Boyle,01/13/2025 09:53,01/13/2025 17:53,see you at mall,,,False,normal,1831,0.3127079260305171,False
Incoming,Ann Velasquez,Cassandra Richardson,01/22/2025 16:10,01/23/2025 00:10,good night,,,False,normal,1832,0.3127079260305171,False
Outgoing,Ian Daniel,Tricia Jackson,01/01/2025 21:25,01/02/2025 05:25,gram,,,False,drug,1833,0.3127079260305171,False
Incoming,Robin Miranda,Tammy Diaz,01/20/2025 18:49,01/21/2025 02:49,holiday plan,,,False,normal,1834,0.3127079260305171,False
Outgoing,Michael Smith,Jonathan Martin,01/22/2025 21:18,01/23/2025 05:18,on the way,,,False,normal,1835,0.3127079260305171,False
Outgoing,Shane Sellers,Peter Edwards,01/02/2025 12:06,01/02/2025 20:06,ubat kuat,,,False,drug,1836,0.3127079260305171,False
Incoming,Dakota Valdez,Laurie Fritz,01/07/2025 08:49,01/07/2025 16:49,stuff,,,False,drug,1837,0.4681264086466392,True
Incoming,Jose Austin,Dr. Cory Ware,01/10/2025 15:46,01/10/2025 23:46,game tonight,,,False,normal,1838,0.3127079260305171,False
Incoming,Amanda Wright,Albert Duran,01/11/2025 21:07,01/12/2025 05:07,holiday plan,,,False,normal,1839,0.3127079260305171,False
Incoming,Kelly Brown,Brett Chandler,01/11/2025 00:25,01/11/2025 08:25,assignment siap?,,,False,normal,1840,0.3127079260305171,False
Incoming,Ronald Griffith,Clinton Hampton,01/15/2025 09:17,01/15/2025 17:17,how are you?,,,False,normal,1841,0.3127079260305171,False
Incoming,William Smith,Jenna Brown,01/08/2025 12:47,01/08/2025 20:47,check line,,,False,drug,1842,0.3127079260305171,False
Incoming,Caroline Smith,Jessica Ford,01/11/2025 17:56,01/12/2025 01:56,game tonight,,,False,normal,1843,0.3127079260305171,False
Outgoing,Matthew Richards,David Cook,01/08/2025 08:28,01/08/2025 16:28,budak hantar,,,False,drug,1844,0.3127079260305171,False
Outgoing,Matthew Robinson,Kristine Jackson,01/01/2025 09:09,01/01/2025 17:09,budak hantar,,,False,drug,1845,0.3127079260305171,False
Incoming,Heather Mclean,Miss Brittany Williams DVM,01/20/2025 17:51,01/21/2025 01:51,working late,,,False,normal,1846,0.3127079260305171,False
Incoming,Matthew Thomas,Melissa Baker,01/09/2025 21:09,01/10/2025 05:09,stuff,,,False,drug,1847,0.4681264086466392,True
Outgoing,Anna Robbins,Vincent Horn,01/18/2025 16:11,01/19/2025 00:11,jom makan,,,False,normal,1848,0.3127079260305171,False
Incoming,Michael Moore,Peggy Ford,01/15/2025 07:11,01/15/2025 15:11,on the way,,,False,normal,1849,0.3127079260305171,False
Outgoing,Glen Smith,Richard Mckee,01/13/2025 19:48,01/14/2025 03:48,football match best,,,False,normal,1850,0.3127079260305171,False
Incoming,Michael Cardenas,Michelle Fitzgerald,01/08/2025 07:58,01/08/2025 15:58,port biasa,,,False,drug,1851,0.3127079260305171,False
Incoming,Ronald Yates,Daniel Thomas,01/10/2025 20:12,01/11/2025 04:12,how are you?,,,False,normal,1852,0.3127079260305171,False
Incoming,Christine Mitchell,Mallory Rivera,01/14/2025 03:02,01/14/2025 11:02,shopping,,,False,normal,1853,0.3127079260305171,False
Incoming,Cody Leonard,Laura Moyer,01/10/2025 00:31,01/10/2025 08:31,pil kuda,,,False,drug,1854,0.3127079260305171,False
Outgoing,Chelsea Kim MD,Tiffany Giles,01/05/2025 07:01,01/05/2025 15:01,è´§ ready,,,False,drug,1855,0.3127079260305171,False
Outgoing,Stephanie Reyes,Victoria Maxwell,01/05/2025 16:01,01/06/2025 00:01,pil kuda,,,False,drug,1856,0.3127079260305171,False
Outgoing,Brenda Johnson,Matthew Jones,01/05/2025 11:18,01/05/2025 19:18,ubat kuat,,,False,drug,1857,0.3127079260305171,False
Incoming,Claire Wade,Christopher Solis,01/12/2025 18:58,01/13/2025 02:58,working late,,,False,normal,1858,0.3127079260305171,False
Incoming,Lisa Vasquez,Lisa Wagner,01/07/2025 05:09,01/07/2025 13:09,half g,,,False,drug,1859,0.3127079260305171,False
Incoming,Todd Miller,Victoria Nguyen,01/03/2025 04:33,01/03/2025 12:33,gram,,,False,drug,1860,0.3127079260305171,False
Incoming,Joseph Freeman MD,Phillip Jacobs,01/15/2025 23:32,01/16/2025 07:32,drive safe,,,False,normal,1861,0.3127079260305171,False
Incoming,Daniel Davidson,Brenda Kane,01/04/2025 01:11,01/04/2025 09:11,pil kuda,,,False,drug,1862,0.3127079260305171,False
Outgoing,Erin Luna,Kayla Baker,01/11/2025 04:36,01/11/2025 12:36,see you at mall,,,False,normal,1863,0.3127079260305171,False
Outgoing,Christopher Stevens,Lori Johnson,01/16/2025 09:07,01/16/2025 17:07,drive safe,,,False,normal,1864,0.3127079260305171,False
Incoming,Janet Shaw,Ryan Jones,01/19/2025 22:16,01/20/2025 06:16,jalan-jalan,,,False,normal,1865,0.3127079260305171,False
Incoming,Brittany Dominguez,Joshua Davis,01/15/2025 22:52,01/16/2025 06:52,meeting at 3pm,,,False,normal,1866,0.3127079260305171,False
Outgoing,James Jones,Rhonda Lewis,01/05/2025 23:15,01/06/2025 07:15,smoke,,,False,drug,1867,0.3127079260305171,False
Outgoing,Glenn Smith,Anne Farmer,01/10/2025 13:36,01/10/2025 21:36,lunch break,,,False,normal,1868,0.3127079260305171,False
Outgoing,Sara Wyatt,Mary Wells,01/13/2025 20:36,01/14/2025 04:36,see you at mall,,,False,normal,1869,0.3127079260305171,False
Outgoing,Melissa Leonard,Wayne Cummings,01/08/2025 09:16,01/08/2025 17:16,line clear,,,False,drug,1870,0.3127079260305171,False
Outgoing,Amanda Hall,Allison Rose,01/14/2025 22:06,01/15/2025 06:06,assignment siap?,,,False,normal,1871,0.3127079260305171,False
Outgoing,Sergio Campbell,Sean Hughes,01/08/2025 10:03,01/08/2025 18:03,half g,,,False,drug,1872,0.3127079260305171,False
Outgoing,Jeffrey Medina,Michael Waters,01/14/2025 18:23,01/15/2025 02:23,apa khabar?,,,False,normal,1873,0.3127079260305171,False
Incoming,John Booker,Eric Johnson,01/11/2025 06:18,01/11/2025 14:18,game tonight,,,False,normal,1874,0.3127079260305171,False
Outgoing,Sabrina Williams,Amanda Campbell,01/01/2025 12:40,01/01/2025 20:40,budak hantar,,,False,drug,1875,0.3127079260305171,False
Outgoing,Nicole Thompson,Lauren Armstrong,01/08/2025 10:39,01/08/2025 18:39,budak hantar,,,False,drug,1876,0.3127079260305171,False
Incoming,Melissa Garza,Kathryn Hurst,01/16/2025 04:43,01/16/2025 12:43,ok see you tomorrow,,,False,normal,1877,0.3127079260305171,False
Incoming,Nicole Perez,Joseph Santos,01/22/2025 19:03,01/23/2025 03:03,jom makan,,,False,normal,1878,0.3127079260305171,False
Outgoing,Summer Dean,Shannon Stein MD,01/17/2025 04:22,01/17/2025 12:22,drive safe,,,False,normal,1879,0.3127079260305171,False
Incoming,Juan Smith,Joseph Bailey,01/14/2025 23:07,01/15/2025 07:07,holiday plan,,,False,normal,1880,0.3127079260305171,False
Incoming,Natasha Barnes,Jon Becker,01/14/2025 22:07,01/15/2025 06:07,football match best,,,False,normal,1881,0.3127079260305171,False
Incoming,Tammy Parsons,Matthew Young,01/15/2025 15:35,01/15/2025 23:35,jom makan,,,False,normal,1882,0.3127079260305171,False
Incoming,Tara Tucker,Jocelyn White,01/12/2025 06:39,01/12/2025 14:39,apa khabar?,,,False,normal,1883,0.3127079260305171,False
Outgoing,Theresa Farmer MD,Charles Maldonado,01/10/2025 00:18,01/10/2025 08:18,budak hantar,,,False,drug,1884,0.3127079260305171,False
Outgoing,Trevor Kirby,Elizabeth Martinez,01/16/2025 11:08,01/16/2025 19:08,game tonight,,,False,normal,1885,0.3127079260305171,False
Outgoing,Jay Garrett,Todd Watkins,01/14/2025 21:31,01/15/2025 05:31,lunch break,,,False,normal,1886,0.3127079260305171,False
Incoming,Kimberly Zimmerman,Jonathan Solomon,01/16/2025 04:24,01/16/2025 12:24,catch up later,,,False,normal,1887,0.3127079260305171,False
Incoming,David Harper,Karen Krause,01/14/2025 18:57,01/15/2025 02:57,drive safe,,,False,normal,1888,0.3127079260305171,False
Outgoing,Deborah Carroll,Robert Simpson,01/01/2025 14:01,01/01/2025 22:01,ambil barang,,,False,drug,1889,0.4991575369830738,True
Outgoing,Mark Reynolds,Jennifer Whitaker,01/08/2025 04:50,01/08/2025 12:50,budak hantar,,,False,drug,1890,0.3127079260305171,False
Incoming,Carrie Duncan,Keith Campbell,01/14/2025 12:10,01/14/2025 20:10,ok see you tomorrow,,,False,normal,1891,0.3127079260305171,False
Outgoing,Jamie Valdez,Curtis Thomas,01/18/2025 23:28,01/19/2025 07:28,drive safe,,,False,normal,1892,0.3127079260305171,False
Outgoing,Megan Gillespie,Nicholas Rose,01/18/2025 05:43,01/18/2025 13:43,working late,,,False,normal,1893,0.3127079260305171,False
Outgoing,Ms. Shelby Curry,Joseph Reese,01/20/2025 12:22,01/20/2025 20:22,later go movie,,,False,normal,1894,0.3127079260305171,False
Outgoing,Sandra Moore,Amy Leonard,01/22/2025 19:29,01/23/2025 03:29,good night,,,False,normal,1895,0.3127079260305171,False
Incoming,Ricky Henry,Sara Mann,01/15/2025 04:59,01/15/2025 12:59,see you at mall,,,False,normal,1896,0.3127079260305171,False
Outgoing,Chris Wright,Claudia Kennedy,01/22/2025 16:37,01/23/2025 00:37,assignment siap?,,,False,normal,1897,0.3127079260305171,False
Incoming,Robert Chan,Jessica Smith,01/03/2025 11:27,01/03/2025 19:27,paket,,,False,drug,1898,0.3127079260305171,False
